代號,名稱,產業別,前一年_EPS,前一年營收_e,轉換數據EPS_1,本年度累積營收換算EPS,推估本年度營收,推估本年度EPS,平均前2年本益比,前2年本益比最高最低差,前2年最低本益比,前2年最高本益比,用本年度推估EPS換算股價最低值,用本年度推估EPS換算股價最高值,用本年度推估EPS換算股價平均值,今日股價,報酬,風險,加成,前兩年往後6月最高漲幅_%,前兩年往後6月達最高花費天數,前一年往後6月最高漲幅_%,前一年往後6月達最高花費天數
711135,元太群益9B購01,所有證券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
711137,胡連群益9B購01,所有證券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
711139,中美晶凱基9B購02,所有證券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
710534,鈺太元大9B購01,所有證券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,19.51,4,19.51,4
711141,胡連凱基9B購01,所有證券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
711145,環球晶國票9B購02,所有證券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
73107P,原相國票9B售02,所有證券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
73193P,神盾元大9B售04,所有證券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
711132,僑威永豐9B購01,所有證券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
710533,鈊象元大9B購04,所有證券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
711126,聯亞元大9B購05,所有證券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
709983,群聯日盛9B購01,所有證券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,14.73,5,14.73,5
709966,金居群益9B購01,所有證券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
710516,宇峻永豐9B購01,所有證券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0,0.0,0
709972,旺矽元大9B購01,所有證券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.78,42,0.0,0
709985,大江富邦9B購02,所有證券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
709403,雙美國票9B購01,所有證券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0,0.0,0
710499,網家國泰9B購01,所有證券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
710502,泰博元大9B購01,所有證券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.0,0.0,0.0,0.0,0,5.7,1
709994,中美晶元大9B購01,所有證券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,55.26,1,0.0,0
710505,泰博富邦9B購01,所有證券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
710509,建榮凱基9B購01,所有證券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.0,0.0,0.0,0,0.0,0
710510,群聯凱基9B購03,所有證券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0,0.0,0
708785,信驊中信9B購01,所有證券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
8934,衡平,其他,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
5304,鼎創達,電腦及週邊設備業,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
00833B,第一金美債20+,上櫃指數股票型基金(ETF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
00854B,富邦全球保險債,上櫃指數股票型基金(ETF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
00855B,富邦全球能源債,上櫃指數股票型基金(ETF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
6438,迅得,其他電子類,5.26,6375307000.0,1212035551.3307986,3.42,7322816559.470971,6.04,26.16,36.21,11.32,47.53,68.37,287.08,158.03,150.0,1.05,0.46,1.91,87.95,139,32.59,51
00874B,凱基BBB公司債15+,上櫃指數股票型基金(ETF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
00873B,凱基新興債1-5,上櫃指數股票型基金(ETF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
00871B,元大中國政金債,上櫃指數股票型基金(ETF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
6426,統新,通信網路業,-0.78,477475000.0,0.0,0.0,781724626.1603646,0.0,430.77,483.48,71.33,554.81,0.0,0.0,0.0,187.5,0.0,0.0,0.0,45.25,150,46.58,159
00868B,FT1-3年美公債,上櫃指數股票型基金(ETF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
3092,鴻碩,電子零組件業,-5.14,1651362000.0,0.0,0.0,1550824587.448487,0.0,2535.0,0.0,2535.0,2535.0,0.0,0.0,0.0,28.8,0.0,0.0,0.0,6.72,115,61.47,183
2614,東森,貿易百貨,2.05,5498233000.0,2682064878.048781,0.96,5184412816.8462925,1.93,11.34,8.78,8.82,17.6,17.02,33.97,21.88,18.2,1.2,0.94,1.87,7.45,23,50.64,163
3450,聯鈞,其他電子業,5.01,8617529000.0,1720065668.6626747,3.4,9289700612.163235,5.4,197.15,2448.14,18.53,2466.67,100.06,13320.02,1064.63,502.0,2.12,0.2,26.53,136.74,183,48.76,85
8499,鼎炫-KY,其他,10.13,2741866000.0,270667917.0779862,7.25,4984556982.539871,18.42,20.25,29.26,7.49,36.75,137.97,676.94,372.92,296.5,1.26,0.47,2.28,2.48,49,92.74,168
6165,浪凡,電子工業,4.02,3185601000.0,792438059.7014927,2.11,3434964755.596917,4.33,29.08,49.42,10.68,60.1,46.24,260.23,125.92,50.1,2.51,0.92,5.19,32.63,111,7.76,54
2459,敦吉,電子通路業,5.17,4840007000.0,936171566.7311412,3.24,5373444956.856092,5.74,12.18,3.44,10.12,13.56,58.09,77.83,69.92,63.7,1.1,0.91,1.22,0.52,2,13.03,146
2429,銘旺科,電子零組件業,-1.41,469482000.0,0.0,0.0,507394393.703675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2,0.0,0.0,0.0,14.62,23,143.94,63
2241,艾姆勒,電機機械,-0.7,741604000.0,0.0,0.0,1115335527.6675386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.95,0.0,0.0,0.0,4.85,8,70.21,148
1456,怡華,紡織纖維,3.41,862187000.0,252840762.46334308,1.63,804060058.1733645,3.18,14.73,109.33,3.62,112.95,11.51,359.18,46.83,13.35,3.51,0.86,26.9,21.52,22,5.88,140
1443,立益,紡織纖維,1.14,987864000.0,866547368.4210527,0.63,911283965.5085788,1.05,23.95,33.53,7.67,41.2,8.05,43.26,25.15,26.1,0.96,0.31,1.66,13.96,43,0.0,0
3669,圓展,光電業,1.13,2426628000.0,2147458407.079646,0.79,2871345667.82823,1.34,32.92,71.17,8.93,80.1,11.97,107.33,44.11,34.9,1.26,0.34,3.08,0.0,0,24.37,184
1453,大將,紡織纖維,0.03,1464000.0,48800000.0,0.02,1499790.454016298,0.03,175.01,863.65,21.35,885.0,0.64,26.55,5.25,11.15,0.47,0.06,2.38,13.63,22,7.17,58
8489,三貝德,文化創意業,-0.76,1374206000.0,0.0,0.0,2173689005.1106277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,0.0,0.0,0.0,36.93,175,9.83,100
020017,永豐富櫃200N,指數投資證券(ETN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
6506,雙邦,化學工業,1.05,1861486000.0,1772843809.5238094,0.72,2065898672.792856,1.17,24.71,65.72,15.19,80.91,17.77,94.66,28.91,18.75,1.54,0.95,5.05,21.14,76,0.31,1
3313,斐成,電子零組件業,-0.34,8779000.0,0.0,0.0,145753211.18012422,0.0,12.62,6.09,10.22,16.31,0.0,0.0,0.0,11.8,0.0,0.0,0.0,3.53,2,42.39,79
8354,冠好,塑膠工業,0.13,644280000.0,4956000000.0,0.07,669560317.0633947,0.14,28.68,127.01,8.7,135.71,1.22,19.0,4.01,16.75,0.24,0.07,1.13,14.37,51,13.0,147
6275,元山,其他電子類,2.81,4249900000.0,1512419928.8256228,1.44,4410249838.316621,2.92,15.23,11.1,10.77,21.87,31.45,63.86,44.48,48.1,0.92,0.65,1.33,0.51,1,34.47,166
3685,元創精密,光電業,-1.02,1141579000.0,0.0,0.0,1634721540.4604907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.75,0.0,0.0,0.0,0.0,0,310.31,104
3219,倚強股份,半導體業,1.52,1628708000.0,1071518421.0526316,0.98,2427900616.6999974,2.27,85.07,184.76,33.1,217.86,75.14,494.54,193.11,78.3,2.47,0.96,6.32,1.36,1,118.56,63
5345,天揚,電子零組件業,-0.33,18681000.0,0.0,0.0,124004145.40059346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.05,0.0,0.0,0.0,35.96,42,0.0,0
5604,中連貨,航運業,0.85,159165000.0,187252941.1764706,0.51,164461126.83307502,0.88,29.62,37.5,14.4,51.9,12.67,45.67,26.07,0.0,0.0,0.0,0.0,1.63,43,0.0,0
00839B,凱基醫療保健債,上櫃指數股票型基金(ETF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
00869B,FT10-25年公司債,上櫃指數股票型基金(ETF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
00832B,新光美債20+,上櫃指數股票型基金(ETF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
4152,台微體,生技醫療業,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
00872B,凱基美債1-3,上櫃指數股票型基金(ETF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
00879B,第一金美債0-1,上櫃指數股票型基金(ETF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
00880B,第一金電信債15+,上櫃指數股票型基金(ETF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2928,紅馬-KY,觀光事業,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
3144,新揚科,電子零組件業,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
4803,VHQ-KY,文化創意業,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
020021,統一恒生科技N,指數投資證券(ETN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
8406,金可-KY,生技醫療業,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
020003,統一漲升股利150N,指數投資證券(ETN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
020009,群益A50綠碳N,指數投資證券(ETN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
4429,聚紡,紡織纖維,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
6431,光麗-KY,電子工業,-2.07,382162000.0,0.0,0.0,342958491.2738766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.25,0.0,0.0,0.0,42.86,76,93.79,155
2340,台亞,光電業,-2.87,4370938000.0,0.0,0.0,4230320885.396757,0.0,426.04,544.88,26.55,571.43,0.0,0.0,0.0,36.5,0.0,0.0,0.0,3.08,2,62.03,71
2495,普安,其他電子業,1.12,1184814000.0,1057869642.8571428,0.85,1584810380.4882832,1.5,23.86,38.51,9.1,47.61,13.65,71.41,35.78,52.5,0.68,0.26,1.36,12.7,107,49.66,182
00838B,永豐7-10年中國債,上櫃指數股票型基金(ETF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
3512,皇龍,電子零組件業,2.56,1531395000.0,598201171.875,0.67,622054015.326443,1.04,18.09,42.19,6.34,48.53,6.59,50.47,18.81,20.8,0.9,0.32,2.43,6.65,8,0.0,0
5321,美而快,電子零組件業,-0.28,2921237000.0,0.0,0.0,2287810203.8485827,0.0,400.19,2302.06,37.94,2340.0,0.0,0.0,0.0,61.2,0.0,0.0,0.0,2.31,62,11.31,77
5209,新鼎,資訊服務業,16.17,5243355000.0,324264378.47866416,7.24,4255227503.5015264,13.12,11.8,5.95,8.78,14.73,115.19,193.26,154.86,158.5,0.98,0.73,1.22,2.13,52,62.01,119
8080,永利聯合,電子零組件業,0.11,180322000.0,1639290909.090909,0.05,117711038.61062424,0.07,408.48,1341.15,108.85,1450.0,7.62,101.5,28.59,27.65,1.03,0.28,3.67,147.06,157,0.0,0
00889B,凱基ESG新興債15+,上櫃指數股票型基金(ETF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
5102,富強,橡膠工業,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
00843B,台新中國政策債,上櫃指數股票型基金(ETF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
00796B,中信中國債7-10,上櫃指數股票型基金(ETF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
3652,精聯,電腦及週邊設備業,1.34,2479109000.0,1850081343.283582,0.86,2770858480.5358763,1.5,32.64,64.84,17.97,82.81,26.96,124.22,48.97,33.9,1.44,0.8,3.66,21.49,44,19.53,9
020010,永昌富櫃200N,指數投資證券(ETN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
5820,日盛金,金融業,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
3642,駿熠電,其他電子類,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
00745B,富邦中政債0-1,上櫃指數股票型基金(ETF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
020013,元富亞洲高股息N,指數投資證券(ETN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
02003L,永豐富櫃200正2N,指數投資證券(ETN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
00747B,FH中國政策債,上櫃指數股票型基金(ETF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
020014,元大富櫃200N,指數投資證券(ETN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
6247,淇譽電,其他電子類,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
00748B,凱基中國債3-10,上櫃指數股票型基金(ETF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
6873,泓德能源-創,創新板股票,3.67,9040441000.0,2463335422.343324,1.58,7616644954.787184,3.09,22.84,28.15,11.11,39.26,34.33,121.31,70.58,86.6,0.82,0.4,1.4,26.28,13,0.65,5
6869,雲豹能源-創,創新板股票,-4.2,6926950000.0,0.0,0.0,7202178527.846516,0.0,34.34,84.41,10.17,94.58,0.0,0.0,0.0,71.2,0.0,0.0,0.0,29.41,13,0.0,0
6594,展匯科,半導體業,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2432,倚天,通信網路業,1.9,3191297000.0,1679630000.0,1.58,4711673346.129067,2.81,15.95,7.29,12.92,20.21,36.31,56.79,44.83,28.2,1.59,1.29,2.01,2.29,1,3.45,100
00765B,群益中國政金債,上櫃指數股票型基金(ETF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
1258,其祥-KY,食品工業,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2752,豆府,觀光事業,15.04,4051634000.0,269390558.5106383,8.15,4473478889.295878,16.61,14.63,7.67,11.19,18.86,185.87,313.26,243.06,178.0,1.37,1.04,1.76,3.36,6,6.78,133
